2007-11-05,7790.890137,7918.919922,7701.870117,7812.399902,000,7812.399902
2007-10-29,7989.399902,8038.410156,7792.370117,7849.490234,000,7849.490234
2007-10-22,7819.279785,7970.569824,7763.640137,7949.169922,000,7949.169922
2007-10-15,8039.799805,8039.799805,7870.72998,7884.120117,000,7884.120117
2007-10-08,8008.759766,8063.830078,7955.040039,8041.259766,000,8041.259766
2007-10-01,7851.290039,8014.160156,7831.399902,8002.180176,000,8002.180176
2007-09-24,7777.200195,7882.180176,7717.439941,7861.509766,000,7861.509766
2007-09-17,7497.089844,7809.240234,7433.22998,7794.430176,000,7794.430176
2007-09-10,7437.689941,7545.22998,7369.700195,7497.740234,000,7497.740234
2007-09-03,7643.640137,7725.339844,7420.830078,7436.629883,000,7436.629883
2007-08-27,7525.589844,7659.720215,7353.819824,7638.169922,000,7638.169922
2007-08-20,7400.450195,7591.52002,7345.129883,7507.27002,000,7507.27002
2007-08-13,7380.180176,7497.649902,7190.359863,7378.290039,000,7378.290039
2007-08-06,7390.879883,7614.240234,7293.52002,7343.259766,000,7343.259766
2007-07-30,7460.709961,7632.830078,7386.600098,7435.669922,000,7435.669922
2007-07-23,7880.290039,7944.209961,7372.890137,7451.680176,000,7451.680176
2007-07-16,8101.529785,8130.720215,7864.180176,7874.850098,000,7874.850098
2007-07-09,8077.180176,8151.569824,7799.930176,8092.77002,000,8092.77002
2007-07-02,7969.27002,8115.060059,7916.470215,8048.319824,000,8048.319824
2007-06-25,7896.910156,8007.740234,7750.620117,8007.319824,000,8007.319824
2007-06-18,8044.72998,8131.72998,7905.180176,7949.629883,000,7949.629883
2007-06-11,7623.330078,8032.970215,7595.689941,8030.640137,000,8030.640137
2007-06-04,7973.680176,8010.390137,7499.430176,7590.50,000,7590.50
2007-05-29,7758.859863,8001.629883,7675.890137,7987.850098,000,7987.850098
2007-05-21,7614.040039,7774.359863,7599.490234,7739.200195,000,7739.200195
2007-05-14,7505.00,7613.620117,7418.259766,7607.540039,000,7607.540039
2007-05-07,7523.950195,7538.589844,7304.609863,7479.339844,000,7479.339844
2007-04-30,7369.240234,7526.509766,7361.359863,7516.759766,000,7516.759766
2007-04-23,7348.009766,7412.529785,7218.720215,7378.120117,000,7378.120117
2007-04-16,7229.060059,7366.589844,7155.049805,7342.540039,000,7342.540039
2007-04-10,7102.470215,7213.200195,7087.290039,7212.069824,000,7212.069824
2007-04-02,6911.129883,7103.72998,6891.799805,7099.910156,000,7099.910156
2007-03-26,6899.330078,6965.839844,6788.330078,6917.029785,000,6917.029785
2007-03-19,6622.759766,6902.620117,6614.140137,6899.060059,000,6899.060059
2007-03-12,6727.569824,6752.180176,6444.700195,6579.870117,000,6579.870117
2007-03-05,6510.950195,6745.060059,6437.25,6716.52002,000,6716.52002
2007-02-26,6992.120117,7040.200195,6544.279785,6603.319824,000,6603.319824
2007-02-19,6967.529785,7012.339844,6922.359863,6992.580078,000,6992.580078
2007-02-12,6892.029785,6979.02002,6844.390137,6957.069824,000,6957.069824
2007-02-05,6878.669922,6928.97998,6849.850098,6911.109863,000,6911.109863
2007-01-29,6702.450195,6904.879883,6683.379883,6885.759766,000,6885.759766
2007-01-22,6753.72998,6771.419922,6627.959961,6690.339844,000,6690.339844
2007-01-15,6719.529785,6754.549805,6651.680176,6747.169922,000,6747.169922
2007-01-08,6603.549805,6705.169922,6531.25,6705.169922,000,6705.169922
2007-01-02,6614.72998,6704.040039,6588.029785,6593.089844,000,6593.089844
2006-12-27,6525.990234,6629.330078,6525.759766,6596.919922,000,6596.919922
2006-12-18,6588.25,6615.680176,6493.990234,6503.129883,000,6503.129883
2006-12-11,6449.759766,6605.149902,6447.939941,6588.830078,000,6588.830078
2006-12-04,6258.910156,6440.560059,6230.299805,6427.410156,000,6427.410156
2006-11-27,6400.490234,6419.970215,6195.810059,6241.129883,000,6241.129883
2006-11-20,6394.080078,6497.060059,6367.200195,6411.959961,000,6411.959961
2006-11-13,6350.649902,6452.129883,6344.100098,6412.359863,000,6412.359863
2006-11-06,6249.919922,6366.649902,6249.919922,6357.77002,000,6357.77002
2006-10-30,6230.859863,6311.930176,6201.00,6241.149902,69015800,6241.149902
2006-10-23,6216.459961,6304.779785,6185.509766,6262.540039,000,6262.540039
2006-10-16,6178.359863,6218.569824,6106.189941,6202.819824,000,6202.819824
2006-10-09,6064.879883,6188.689941,6054.669922,6173.680176,000,6173.680176
2006-10-02,6019.339844,6097.870117,5944.569824,6085.819824,000,6085.819824
2006-09-25,5898.899902,6031.549805,5864.990234,6004.330078,000,6004.330078
2006-09-18,5932.509766,5979.870117,5857.890137,5883.319824,000,5883.319824
2006-09-11,5774.310059,5953.720215,5737.200195,5937.870117,000,5937.870117
2006-09-04,5890.009766,5917.240234,5753.669922,5795.259766,000,5795.259766
